uid,neuron,phase,n_neurons_recording,n_time,n_windows,FCS,FCS_z,FCV,FCV_z,Metastability,Metastability_z
2023-01-16-22,AVDL,spontaneous,73,802,50,0.24641635531875422,-0.9115764433819165,0.2329296106327559,-0.8445167067186471,0.029288898002251124,-0.24761152140366346
2023-01-16-22,RICR,spontaneous,73,802,50,0.20494148885880947,-1.4850527847680055,0.21361541720831012,-1.4346317759476648,0.03351307703512475,0.6351403220131759
2023-01-16-22,SMDVL,spontaneous,73,802,50,0.32939754593716125,0.235811207538301,0.29126811672363767,0.9379253970745645,0.03450036035150928,0.841458794959208
2023-01-16-22,AVJL,spontaneous,73,802,50,0.3195534990861671,0.0996967735595086,0.2678624897619877,0.22280295466695557,0.017749764094656024,-2.659013038501261
2023-01-16-22,RMEV,spontaneous,73,802,50,0.42409327344776043,1.545176709899096,0.2505819681228285,-0.305176443659825,0.03405118571288056,0.7475920963226542
2023-01-16-22,IL1R,spontaneous,73,802,50,0.39809378343791807,1.1856796534553262,0.2705132012714104,0.303791312374366,0.02951239875530017,-0.20090523830730533
2023-01-16-22,CEPDL,spontaneous,73,802,50,0.17627685184470376,-1.8814010449338445,0.19484032804882917,-2.008275354824995,0.030247043225782692,-0.04738220921039042
2023-01-16-22,IL1VR,spontaneous,73,802,50,0.33897500458371527,0.36823950479892775,0.26140672102227014,0.02555700537750139,0.03276827465231051,0.4794945334957187
2023-01-16-22,IL1DR,spontaneous,73,802,50,0.3718266154124887,0.8224813913862994,0.28447102841059707,0.7302509603399227,0.029058886471185274,-0.29567840054760497
2023-01-16-22,RMDVL,spontaneous,73,802,50,0.23111910117217335,-1.12309281679102,0.24745771119010262,-0.4006332435182783,0.034095584910732085,0.756870461052144
2023-01-16-22,AVBL,spontaneous,73,802,50,0.44253547729173776,1.800178557771343,0.250999700425283,-0.292413284403579,0.03770095673480998,1.5103064776460706
2023-01-16-22,IL2DR,spontaneous,73,802,50,0.2939042732692419,-0.2549571514888489,0.2541388423287448,-0.19650169746998158,0.03806562727568574,1.5865138518346844
2023-01-16-22,RIVR,spontaneous,73,802,50,0.28792125297586146,-0.33768485819768707,0.28354931884622897,0.7020895615471725,0.026749647422012763,-0.7782538339473681
2023-01-16-22,RMDL,spontaneous,73,802,50,0.3323856646677906,0.27712816750786573,0.2711959383343395,0.32465127894411744,0.03171433446463678,0.2592463772789196
2023-01-16-22,URBL,spontaneous,73,802,50,0.22347205280995777,-1.2288291745295354,0.20433360304946224,-1.7182231372098327,0.0333172774641327,0.5942229198651231
2023-01-16-22,ASEL,spontaneous,73,802,50,0.25955234356592005,-0.7299440688027082,0.2676449022865801,0.21615490857505995,0.03612811916415246,1.1816212457730584
2023-01-16-22,IL2VR,spontaneous,73,802,50,0.24766418843857493,-0.894322553657973,0.2606354559501845,0.001992203503265293,0.033848193091064405,0.7051715195162006
2023-01-16-22,AWCL,spontaneous,73,802,50,0.2542743752743159,-0.802922964316311,0.29478494245838804,1.0453765246635571,0.03098325913168047,0.1064692121016345
2023-01-16-22,FLPL,spontaneous,73,802,50,0.2079084245696796,-1.4440287241302032,0.2279551662854493,-0.996503098584813,0.028954443890525296,-0.31750438848308504
2023-01-16-22,RMER,spontaneous,73,802,50,0.4123166520304698,1.3823404106960753,0.2498663938727591,-0.3270396992894256,0.02890602144025982,-0.3276235162241106
2023-01-16-22,AVDR,spontaneous,73,802,50,0.1944338047516266,-1.630343384896824,0.20117721001975392,-1.8146618054113637,0.03164244381483946,0.2442229601512025
2023-01-16-22,AIYR,spontaneous,73,802,50,0.23442260966350623,-1.077414937027933,0.2698248735558043,0.28276053212790697,0.03535947360873745,1.0209928075140922
2023-01-16-22,IL2L,spontaneous,73,802,50,0.24512246732101672,-0.929467137637014,0.24061505679302383,-0.6096998809131173,0.024874185416171913,-1.1701802958776528
2023-01-16-22,CEPDR,spontaneous,73,802,50,0.33644067380376796,0.33319710761725235,0.23077877791560933,-0.9102320472398064,0.030195293518383258,-0.05819665368531034
2023-01-16-22,IL1L,spontaneous,73,802,50,0.22584971988297112,-1.1959529791261645,0.23385609823181325,-0.8162093225249303,0.01718351260947716,-2.7773459828412457
2023-01-16-22,RICL,spontaneous,73,802,50,0.36778546922428745,0.7666041353798416,0.2754261077489922,0.4538975105687162,0.027677318749332488,-0.5843928332881823
2023-01-16-22,AIZL,spontaneous,73,802,50,0.2628952076738876,-0.6837220157374012,0.2945988804416173,1.039691689812075,0.025788826968770794,-0.9790422048216396
2023-01-16-22,RIVL,spontaneous,73,802,50,0.31029554982927987,-0.028313641463894434,0.30030389049648143,1.213999377919687,0.024389656580157227,-1.2714351716421421
2023-01-16-22,BAGL,spontaneous,73,802,50,0.29876685374808104,-0.18772185694261537,0.30375818215808403,1.3195398743943583,0.031412129636186364,0.19609283493897958
2023-01-16-22,SAADR,spontaneous,73,802,50,0.2988594385155809,-0.18644167985548302,0.22893228759850257,-0.9666486801979821,0.03139962360905202,0.19347937598737008
2023-01-16-22,RMDVR,spontaneous,73,802,50,0.3632919165134382,0.7044714177029293,0.2633120123969217,0.08377021297802639,0.03221611123811963,0.3641056572309847
2023-01-16-22,AINR,spontaneous,73,802,50,0.32456231107246347,0.16895402301602352,0.31478097018895823,1.656323978135556,0.031187247842614795,0.14909794758186345
2023-01-16-22,IL2VL,spontaneous,73,802,50,0.21156637137286047,-1.3934499970908032,0.22377092082680416,-1.1243461953291143,0.03708925453454538,1.3824754267593924
2023-01-16-22,ASIR,spontaneous,73,802,50,0.26687633734937666,-0.6286746129184433,0.318183525295612,1.7602837448311284,0.034464650394718584,0.8339962726702606
2023-01-16-22,OLLR,spontaneous,73,802,50,0.3460269738679957,0.4657476558769289,0.32290856345192825,1.9046499193561888,0.02203651865528264,-1.7631844144728879
2023-01-16-22,RIBL,spontaneous,73,802,50,0.430886909525349,1.639112866782125,0.24240018275971043,-0.5551581400149208,0.03600658490085185,1.156223507151659
2023-01-16-22,URYVR,spontaneous,73,802,50,0.3483594528700064,0.49799903215863006,0.2530748786015982,-0.2290094504319863,0.03341136218373762,0.6138843639048434
2023-01-16-22,AUAL,spontaneous,73,802,50,0.3311670320282551,0.26027803519244413,0.24712605865605047,-0.4107663696494711,0.03875150947881871,1.7298467395912303
2023-01-16-22,IL1DL,spontaneous,73,802,50,0.4148956845245124,1.4180009021030289,0.23908074049501524,-0.6565785233974868,0.03357927245803486,0.6489735736686825
2023-01-16-22,SAADL,spontaneous,73,802,50,0.2762653384618568,-0.4988521332618757,0.24016097868371508,-0.6235735296346303,0.03625633110344998,1.2084144581066603
2023-01-16-22,OLQVL,spontaneous,73,802,50,0.31916492850128936,0.09432397657651784,0.29998128745492875,1.2041427449236437,0.026032540014770813,-0.9281120385225811
2023-01-16-22,URAVL,spontaneous,73,802,50,0.2762786268585997,-0.4986683935226683,0.26470710495836863,0.12639509124175677,0.024477148575142674,-1.253151448519479
2023-01-16-22,RIML,spontaneous,73,802,50,0.4285890382248224,1.607340013994889,0.2721526801962792,0.3538830349737652,0.03558936146578669,1.069033841762422
2023-01-16-22,OLLL,spontaneous,73,802,50,0.3114475594428331,-0.012384711130625276,0.3164433321884649,1.7071148574057684,0.024163068512414624,-1.3187866292719983
2023-01-16-22,RIS,spontaneous,73,802,50,0.35127971868233704,0.5383777843252615,0.26588718242715037,0.16245051855793635,0.02596628625452576,-0.9419574812783137
2023-01-16-22,OLQDL,spontaneous,73,802,50,0.33307389360633,0.28664436484368505,0.3037552204182983,1.3194493830525609,0.02086820379094469,-2.007334127863237
2023-01-16-22,CEPVL,spontaneous,73,802,50,0.3186880982272591,0.0877308057153867,0.23229648802682348,-0.8638607809038724,0.026687210922603673,-0.7913015609780981
2023-01-16-22,AVJR,spontaneous,73,802,50,0.25776216862775847,-0.7546969628227398,0.2770886264645951,0.5046931780549292,0.021675147894876592,-1.8387022138897307
2023-01-16-22,RMDDR,spontaneous,73,802,50,0.269786690463151,-0.5884329244384859,0.23552861199870845,-0.7651082718287805,0.03198688992143142,0.316203913890505
2023-01-16-22,OLQVR,spontaneous,73,802,50,0.2646273900716272,-0.659770989275906,0.2501148677947318,-0.31944796597474656,0.027040981550832583,-0.7173720064337782
2023-01-16-22,AIBL,spontaneous,73,802,50,0.4491833596266759,1.8920993658368117,0.26157329878519886,0.030646529228819965,0.03490554410821937,0.9261324570778963
2023-01-16-22,RIH,spontaneous,73,802,50,0.37665013623548615,0.8891766049041946,0.2642455359920962,0.11229257106397562,0.01780200249264575,-2.648096469444006
2023-01-16-22,ASIL,spontaneous,73,802,50,0.3269584719474803,0.20208593371920183,0.3752932859126725,3.505183446287667,0.030256997067519838,-0.045302095637039574
2023-01-16-22,IL1VL,spontaneous,73,802,50,0.2655661866088793,-0.6467901734362888,0.2650036809172576,0.13545650730326958,0.03261152630516059,0.4467378981063795
2023-01-16-22,URBR,spontaneous,73,802,50,0.34037715459026374,0.38762714662790093,0.2106620249518678,-1.5248680720005459,0.032633282256435775,0.4512843687800879
2023-01-16-22,RMEL,spontaneous,73,802,50,0.4492410320064119,1.8928968065075849,0.2761018627541478,0.4745441512482347,0.029692849655630803,-0.1631953392539188
2023-01-16-22,AIZR,spontaneous,73,802,50,0.24826712606170875,-0.885985686255814,0.26300505467677426,0.07439159838644219,0.02706756467884775,-0.7118167718955272
2023-01-16-22,IL2DL,spontaneous,73,802,50,0.2561483667506414,-0.7770111322271163,0.2630752968071891,0.07653773717368687,0.03294512320585833,0.516451628693395
2023-01-16-22,AWBL,spontaneous,73,802,50,0.27888040155699934,-0.46269344381209854,0.27067172988406646,0.3086349069877408,0.02877971103254559,-0.35401935418096336
2023-01-16-22,URXR,spontaneous,73,802,50,0.2229419712663573,-1.2361586550127064,0.19651055245914717,-1.9572442518499518,0.03039837977191276,-0.015756510102231787
2023-01-16-22,URYDL,spontaneous,73,802,50,0.2865515179850389,-0.35662429497595965,0.25635046985177556,-0.12892886643421916,0.03401593124487208,0.7402247602365242
2023-01-16-22,AVHL,spontaneous,73,802,50,0.3312368970734693,0.26124406483738394,0.2178648551278934,-1.3047968251945377,0.028777695574498555,-0.3544405364491637
2023-01-16-22,FLPR,spontaneous,73,802,50,0.19441774901782918,-1.6305653888298641,0.21266853037022665,-1.4635624270873828,0.02871754888819434,-0.3670097476017367
2023-01-16-22,AIBR,spontaneous,73,802,50,0.44560819085794556,1.8426652173915268,0.2733748365243487,0.39122411623448083,0.034066815277261124,0.750858299450262
2023-01-16-22,RIMR,spontaneous,73,802,50,0.45415330292891465,1.9608191748473307,0.2611186372881702,0.01675505600502743,0.03590956304466675,1.1359482721929595
2023-01-16-22,ASHL,spontaneous,73,802,50,0.3221904083011093,0.13615753107907191,0.2809735395831753,0.6233906418080889,0.03148079513762016,0.21044227361051884
2023-01-16-22,OLQDR,spontaneous,73,802,50,0.3761279726789916,0.8819566070707396,0.25148681346033186,-0.27753030502757386,0.029749206808129803,-0.15141804954364527
2023-01-16-22,URYDR,spontaneous,73,802,50,0.25579399243431405,-0.781911094632176,0.27138581906397485,0.33045278861379823,0.028799760913313145,-0.34982941121924055
2023-01-16-22,URYVL,spontaneous,73,802,50,0.4172477823117229,1.4505235489184074,0.2586422440158084,-0.05890727973136652,0.032255378717527906,0.37231161620294867
2023-01-16-22,AUAR,spontaneous,73,802,50,0.4279844143585507,1.5989798307721397,0.2421708209015781,-0.5621659340146921,0.03625273123477688,1.2076621721162923
2023-01-16-22,ASGL,spontaneous,73,802,50,0.2741248143251232,-0.5284493340574015,0.2361134071630585,-0.7472407672785545,0.034794416199721095,0.9029093963793602
2023-01-17-07,ADAL,spontaneous,68,802,50,0.3344108331554464,0.32289559061817363,0.3356898007766237,1.5585777821429185,0.04060650440061845,0.8358987246050552
2023-01-17-07,OLQDR,spontaneous,68,802,50,0.3576637186970474,0.7320408653857223,0.30414504193102077,0.5065341391359535,0.024005561037291512,-2.152758037029927
2023-01-17-07,CEPVR,spontaneous,68,802,50,0.3299855269191352,0.2450302808377241,0.266030219022805,-0.7646265421419772,0.04129333585531547,0.9595485333092076
2023-01-17-07,AVAR,spontaneous,68,802,50,0.43082550087898963,2.019356257695237,0.3250313239419085,1.2031088165064239,0.04364514442751898,1.3829430620149865
2023-01-17-07,AVDR,spontaneous,68,802,50,0.23643234124758442,-1.4010812861970972,0.24205383781264306,-1.5642585684295565,0.039538489603769496,0.6436247330450265
2023-01-17-07,AUAL,spontaneous,68,802,50,0.2899562973321975,-0.45930252589200243,0.29482780669495123,0.19579668355785243,0.034024946819890184,-0.3489746970576223
2023-01-17-07,ASGL,spontaneous,68,802,50,0.3196673793915341,0.06347770329978035,0.2922128382730734,0.10858533671048301,0.029850486375339214,-1.1005000267172467
2023-01-17-07,RMDVR,spontaneous,68,802,50,0.2536333847044329,-1.098420971680438,0.2770012671940797,-0.3987330654409627,0.043046692746076816,1.2752042049446666
2023-01-17-07,AIZL,spontaneous,68,802,50,0.2524499480389614,-1.1192440871083305,0.2761928096193513,-0.425695790256734,0.03524403660173529,-0.12950277670879395
2023-01-17-07,RIH,spontaneous,68,802,50,0.30472314791816196,-0.19947296066937262,0.2648473532350205,-0.8040760886945435,0.03429343366687546,-0.30063918906322595
2023-01-17-07,IL1DL,spontaneous,68,802,50,0.28961695543193805,-0.46527340356107316,0.2575219457669552,-1.0483844505664588,0.02237645769057472,-2.446044426002437
2023-01-17-07,URXL,spontaneous,68,802,50,0.3020515435424387,-0.24648107518573675,0.23409879572053502,-1.829565762687016,0.04242340902154218,1.162994851718239
2023-01-17-07,AIBR,spontaneous,68,802,50,0.40310217477062976,1.5315515137299298,0.3180881166425981,0.9715471445002606,0.034340783055387125,-0.2921149102293331
2023-01-17-07,RMEL,spontaneous,68,802,50,0.39432211705067405,1.3770623376713578,0.32575414113401946,1.2272153641499954,0.03804607307637454,0.3749459809912118
2023-01-17-07,AVJL,spontaneous,68,802,50,0.30773899380556147,-0.14640775755515753,0.2449619785098653,-1.4672696851587312,0.036987987566733056,0.18445955238476694
2023-01-17-07,AIZR,spontaneous,68,802,50,0.22278712604796835,-1.6411751580789804,0.2542276578441396,-1.1582516612937925,0.03875687994236781,0.5029120670005328
2023-01-17-07,AVER,spontaneous,68,802,50,0.43681812720549273,2.1247992892944687,0.3094216185828739,0.6825123087771167,0.034878864237222376,-0.19524451393890305
2023-01-17-07,RIAL,spontaneous,68,802,50,0.3152903084790354,-0.013538883651003471,0.2906221397704389,0.05553423380529651,0.026257015315662054,-1.7474302249112048
2023-01-17-07,AWAL,spontaneous,68,802,50,0.3146259119044462,-0.025229248641557938,0.34457724257907285,1.8549812733417206,0.03154534184894602,-0.7953763261943675
2023-01-17-07,FLPL,spontaneous,68,802,50,0.3033828986368662,-0.22305526659315678,0.3299621912382791,1.3675572949065282,0.02534931028656586,-1.9108437559019367
2023-01-17-07,RMER,spontaneous,68,802,50,0.40430699571251355,1.5527508953907918,0.30314286322283795,0.47311065524561385,0.03859771261773424,0.4742572797040269
2023-01-17-07,IL1L,spontaneous,68,802,50,0.34012756461315463,0.4234841244090334,0.3015970930226459,0.42155794816608866,0.04046359307693621,0.8101704943178142
2023-01-17-07,CEPVL,spontaneous,68,802,50,0.30155653352556655,-0.2551910053577791,0.2667709525334807,-0.7399224705438123,0.0391658881407215,0.5765455401605137
2023-01-17-07,ASEL,spontaneous,68,802,50,0.30922039109889665,-0.12034188708341925,0.3408451935690301,1.7305143704364474,0.04396044439327075,1.4397063045587195
2023-01-17-07,CEPDR,spontaneous,68,802,50,0.3216064195829743,0.09759601220784105,0.25660574352733473,-1.0789405485420125,0.03343718820140209,-0.45478848913610115
2023-01-17-07,ADEL,spontaneous,68,802,50,0.27284966632417285,-0.7603016097090824,0.31104384619356523,0.7366149333586344,0.02386447476569414,-2.1781577044075555
2023-01-17-07,AIBL,spontaneous,68,802,50,0.4125640802445355,1.6980381163504832,0.315318769184315,0.8791871298612405,0.033753613836835755,-0.397822593030306
2023-01-17-07,RMED,spontaneous,68,802,50,0.3733422944220502,1.0079126560713796,0.33717659995818217,1.6081637572661547,0.03696211680017747,0.17980205553637454
2023-01-17-07,RIVL,spontaneous,68,802,50,0.35089713290892965,0.6129796591296405,0.31987384958306603,1.031102806260828,0.0340621061617142,-0.34228492553261464
2023-01-17-07,RICL,spontaneous,68,802,50,0.26813446608908437,-0.8432677384640627,0.2738979985821587,-0.5022296250974847,0.04033531849283385,0.7870773064951068
2023-01-17-07,IL1R,spontaneous,68,802,50,0.3748059605645791,1.0336665387446315,0.31758370111034306,0.9547244717786121,0.03878249979912102,0.5075243927245481
2023-01-17-07,URBR,spontaneous,68,802,50,0.3051177438577661,-0.1925298626249323,0.25769484364274337,-1.042618164255549,0.035365045412208695,-0.10771764126657155
2023-01-17-07,IL2DR,spontaneous,68,802,50,0.23036289366928533,-1.507876023248877,0.24460790030974866,-1.4790784842490434,0.04134233100207448,0.9683690969027257
2023-01-17-07,OLLL,spontaneous,68,802,50,0.38565116695168405,1.224492960662215,0.30446666680777784,0.5172605932097131,0.02591705177365672,-1.8086336346383978
2023-01-17-07,RIVR,spontaneous,68,802,50,0.32322348973894266,0.1260491094416616,0.32179522887846723,1.0951823854842972,0.037795914995401164,0.3299101885174957
2023-01-17-07,RMDL,spontaneous,68,802,50,0.2965301578766785,-0.3436324094265325,0.29956202679108324,0.35368681615037817,0.03860063027574755,0.47478254373021933
2023-01-17-07,IL2VR,spontaneous,68,802,50,0.2350253094297575,-1.4258386617357823,0.25715674661582316,-1.0605641425165704,0.0423299614730561,1.1461715518895017
2023-01-17-07,OLQVL,spontaneous,68,802,50,0.35870543767677354,0.75037039259335,0.2938333113954752,0.16262944766503742,0.038644456767229426,0.4826725977614505
2023-01-17-07,AINL,spontaneous,68,802,50,0.2761485887649459,-0.7022555437250498,0.30158253907352844,0.4210725619970381,0.03403725720444681,-0.34675846673635285
2023-01-17-07,AVJR,spontaneous,68,802,50,0.26424430771323265,-0.9117168741521724,0.2902660646250144,0.043658834947118134,0.02212035352362826,-2.492150688368122
2023-01-17-07,URADL,spontaneous,68,802,50,0.2437040123978825,-1.2731328694087727,0.2537673432222815,-1.173603532394765,0.03425919776095816,-0.30680265637174475
2023-01-17-07,SMDDL,spontaneous,68,802,50,0.33218038192807525,0.2836497697652856,0.31503120776159793,0.8695967199860448,0.041952315973860226,1.078184284541426
2023-01-17-07,IL1VR,spontaneous,68,802,50,0.3279261863260929,0.20879523072865933,0.29874448897556954,0.32642125783881515,0.034950673669388505,-0.18231670975961947
2023-01-17-07,IL2VL,spontaneous,68,802,50,0.2563039336840366,-1.0514314273468832,0.25795295355775494,-1.0340099863768064,0.039895382351515365,0.7078758963906873
2023-01-17-07,SAAVL,spontaneous,68,802,50,0.3522633201895147,0.6370183561463549,0.28858851214538894,-0.012288919500418584,0.04039531880612845,0.7978791228800869
2023-01-17-07,RMDDL,spontaneous,68,802,50,0.2585422392358118,-1.0120474060237492,0.23889323214871278,-1.6696673659120311,0.03981560487599989,0.6935136106815384
2023-01-17-07,ASGR,spontaneous,68,802,50,0.30996624719545895,-0.10721820413150877,0.2810325744917502,-0.2642856525987817,0.03431237703218286,-0.2972288276412878
2023-01-17-07,SMDVR,spontaneous,68,802,50,0.26130903184015286,-0.9633644106035603,0.26753635317045227,-0.7143957300028349,0.03868902977161736,0.4906970460132688
2023-01-17-07,AVDL,spontaneous,68,802,50,0.23507696116321367,-1.4249298255984635,0.24454320577977298,-1.4812361000143552,0.0376556092654039,0.3046510415235492
2023-01-17-07,OLQDL,spontaneous,68,802,50,0.3704194054568327,0.9564830729923497,0.29685469758215866,0.2633951611177007,0.03647693138381175,0.09245444862438462
2023-01-17-07,OLLR,spontaneous,68,802,50,0.382229767619596,1.164291857134128,0.29691026583062097,0.2652484078910853,0.027351905390373098,-1.5503178950022367
2023-01-17-07,URXR,spontaneous,68,802,50,0.23513220819780983,-1.4239577284748828,0.2477758057678048,-1.3734262326307178,0.039308618518792485,0.6022411949300436
2023-01-17-07,CEPDL,spontaneous,68,802,50,0.3194380548659077,0.059442632216645704,0.24928429572049574,-1.3231168524564711,0.04247250589038987,1.1718337282715372
2023-01-17-07,AWCR,spontaneous,68,802,50,0.25698041200053984,-1.0395284785199586,0.27445442631040157,-0.48367230287619506,0.03591756868830672,-0.008247244378226003
2023-01-17-07,AWAR,spontaneous,68,802,50,0.316426785003232,0.00645794637370078,0.3456377694740366,1.8903507172339848,0.030333342449001828,-1.0135717698185323
2023-01-17-07,AVEL,spontaneous,68,802,50,0.4356698020734131,2.1045939775344875,0.3065970154622558,0.5883094723690604,0.036196547598439335,0.041977142746862185
2023-01-17-07,URYVL,spontaneous,68,802,50,0.37873843566778914,1.1028602568206478,0.3050757919010859,0.5375754158827071,0.03406641689338747,-0.3415088673845352
2023-01-17-07,URYVR,spontaneous,68,802,50,0.30326781499682476,-0.2250802164619272,0.30819889265750733,0.641733393863933,0.03178853431500803,-0.7515945487274008
2023-01-17-07,URBL,spontaneous,68,802,50,0.317099437446366,0.01829357718935749,0.25585194226553676,-1.1040804403841633,0.04190209399390787,1.0691428549863509
2023-01-17-07,RMDDR,spontaneous,68,802,50,0.25291269018369056,-1.1111019250694298,0.2552712350368278,-1.123447503908144,0.029510397077062676,-1.1617260762620705
2023-01-17-07,AWBL,spontaneous,68,802,50,0.2958765627793475,-0.355132717429417,0.31701022042845795,0.9355984195327368,0.03412573162402448,-0.33083047598814874
2023-01-17-07,RIML,spontaneous,68,802,50,0.42345087547492877,1.8895963131991402,0.3160338845500822,0.90303681526395,0.039632168254413784,0.6604896380411716
2023-01-17-07,AWCL,spontaneous,68,802,50,0.26168585479352363,-0.9567340364712931,0.2679216039210544,-0.7015473007243483,0.03497928538781954,-0.17716576117317892
2023-01-17-07,RID,spontaneous,68,802,50,0.3949994997724874,1.3889811999279698,0.3434617169745021,1.817777577265162,0.04812565373722244,2.1895661647475135
2023-01-17-07,IL2DL,spontaneous,68,802,50,0.2459912101175099,-1.2328885677813268,0.27224744447033694,-0.5572769617812179,0.03948791418631832,0.634519674372766
2023-01-17-07,AUAR,spontaneous,68,802,50,0.2509454383237173,-1.1457166313322602,0.2716610843935895,-0.5768325524349476,0.0376787071282475,0.30880933436607194
2023-01-17-07,SMDVL,spontaneous,68,802,50,0.36064614693012703,0.7845180694176591,0.29007387928177547,0.03724929573893266,0.03889429678627675,0.5276511297587517
2023-01-17-07,IL1VL,spontaneous,68,802,50,0.3089762377605178,-0.12463787798475111,0.28057316732051396,-0.2796072594754258,0.029286947715408483,-1.2019535158102403
2023-01-17-14,SMDDL,spontaneous,87,802,50,0.321188785534984,0.3890711573334515,0.3116395646334144,0.783761823891692,0.03265876138668638,0.6935839230441878
2023-01-17-14,AVEL,spontaneous,87,802,50,0.42662976456917834,2.0661652353734095,0.28181651548685666,-0.10055665416691789,0.03369710730312587,0.9580854832916555
2023-01-17-14,RIVL,spontaneous,87,802,50,0.323907042142401,0.4323064544698115,0.32244281659272456,1.1041018160833869,0.02475764767648019,-1.3190949645546186
2023-01-17-14,AUAL,spontaneous,87,802,50,0.30461104723829446,0.1253935342751724,0.2681746701006622,-0.5050671349881846,0.028105606193562806,-0.4662575455481598
2023-01-17-14,ADER,spontaneous,87,802,50,0.19518190893399748,-1.6151343088477161,0.22621634556877562,-1.7492230061597231,0.03413502864004015,1.0696387480039309
2023-01-17-14,URXR,spontaneous,87,802,50,0.20931894786167993,-1.3902772894629876,0.23837388508748797,-1.388725432913896,0.03322442818231871,0.8376782442680687
2023-01-17-14,AWCR,spontaneous,87,802,50,0.26487518736322346,-0.5066261595167039,0.3079301039974042,0.6737682223677688,0.03117988330650272,0.3168640328502994
2023-01-17-14,ASGL,spontaneous,87,802,50,0.33156590583092993,0.5541246987065387,0.28612990881695577,0.027344869456520027,0.03331167666480302,0.8599033615251924
2023-01-17-14,IL1VL,spontaneous,87,802,50,0.2487521754910215,-0.7630711202778221,0.257453245398058,-0.8229807704797888,0.029594445764996386,-0.08700012914428652
2023-01-17-14,OLQDR,spontaneous,87,802,50,0.2648621471152983,-0.5068335714998982,0.24109290782083398,-1.3081004762388395,0.029581241798175444,-0.09036362272605054
2023-01-17-14,AIBL,spontaneous,87,802,50,0.42652535323899976,2.0645045184004953,0.3003687702154602,0.44955817767105916,0.03317606297797307,0.8253580031917851
2023-01-17-14,AVJR,spontaneous,87,802,50,0.27797160929561593,-0.2983206992723983,0.27764849220518556,-0.22414763867178925,0.031831882356064906,0.4829500771624058
2023-01-17-14,ASIL,spontaneous,87,802,50,0.28625507526998734,-0.1665678280594084,0.3182857054964151,0.980834401683768,0.02677702094512037,-0.8046928064483001
2023-01-17-14,SMDVL,spontaneous,87,802,50,0.3015564121762156,0.07680796137827868,0.31321163467511337,0.8303771307251725,0.028953157560102295,-0.2503577617764073
2023-01-17-14,ASHL,spontaneous,87,802,50,0.2897943071455076,-0.11027448866125714,0.3161991439499992,0.91896329916724,0.03266927544388402,0.6962622063496614
2023-01-17-14,RIML,spontaneous,87,802,50,0.42933186793498956,2.1091436067292393,0.3060102830421215,0.6168413421893688,0.030525791727268096,0.15024495098831522
2023-01-17-14,CEPVR,spontaneous,87,802,50,0.26460096908283065,-0.5109877451008812,0.2683024598651457,-0.5012778896469657,0.02892866922625592,-0.2565957624346438
2023-01-17-14,CEPDL,spontaneous,87,802,50,0.22334049448140314,-1.167257235815032,0.2403840795669605,-1.3291187805574198,0.028359338884182014,-0.4016233119155962
2023-01-17-14,URYVL,spontaneous,87,802,50,0.36456942155411753,1.0790629274753236,0.29205002260375024,0.20288916032176657,0.029328404002910986,-0.15476989647179604
2023-01-17-14,AINL,spontaneous,87,802,50,0.3193695678472011,0.36013554578287243,0.3449272544711234,1.7708144579369107,0.018068007252234976,-3.0231709393268504
2023-01-17-14,AIBR,spontaneous,87,802,50,0.4205791550182523,1.9699271167658499,0.2940887840210512,0.26334288471501177,0.030893682083891916,0.243958974211585
2023-01-17-14,RICL,spontaneous,87,802,50,0.2969046721548001,0.002819596380573085,0.33147471207038426,1.3719172236742754,0.02690657087025203,-0.7716920917685848
2023-01-17-14,RIVR,spontaneous,87,802,50,0.3191854833085984,0.35720758463932906,0.32922077180237963,1.305082976859277,0.02498246482309218,-1.2618264906214225
2023-01-17-14,OLQVL,spontaneous,87,802,50,0.31698167552048623,0.3221548658156288,0.3140111707167136,0.8540851188650275,0.03430532638472253,1.1130193001513027
2023-01-17-14,IL2DL,spontaneous,87,802,50,0.2208204085753236,-1.2073405240009976,0.24475487746103397,-1.1995150863612163,0.031105987331846136,0.2980402475556102
2023-01-17-14,IL2R,spontaneous,87,802,50,0.2065545631848266,-1.4342462777390887,0.2166018399997128,-2.0343140741567396,0.03198212705620102,0.5212224457206459
2023-01-17-14,AIML,spontaneous,87,802,50,0.35876729995680967,0.986777140108373,0.37560063435659535,2.6803470977396047,0.03234582505022813,0.6138685334607616
2023-01-17-14,SAAVL,spontaneous,87,802,50,0.255717296344859,-0.6522872197127929,0.2843136120470787,-0.026512292745347853,0.03227000291884057,0.5945540913892153
2023-01-17-14,IL1L,spontaneous,87,802,50,0.3028670679717992,0.09765462927965653,0.3033971723146406,0.5393569075774475,0.027739360327250866,-0.5595526618865297
2023-01-17-14,URXL,spontaneous,87,802,50,0.21582965045530036,-1.2867211496807573,0.23488251080405712,-1.4922522982415787,0.027751776462555257,-0.5563898554380621
2023-01-17-14,IL1VR,spontaneous,87,802,50,0.33832390171068744,0.6616141679164577,0.30501518742500205,0.5873345859442433,0.03381556616167131,0.9882609310054987
2023-01-17-14,URBL,spontaneous,87,802,50,0.2655371734684017,-0.49609692328513255,0.27498011037377296,-0.30327098211121756,0.024397264595395315,-1.4108966326929202
